scen,bev_type,SSB_status,cont_type,impact_type,item,value
scen2_3,tea,SSB,plastic,plastic,cont,0
scen2_3,water_bottled,non_SSB,plastic,ghg,cont,142267205.546668
scen2_3,water_bottled,non_SSB,plastic,h2o,cont,4083644.298075
scen2_3,water_bottled,non_SSB,plastic,plastic,cont,806102.957
scen2_3,water_ucsb,non_SSB,steel_bott_reuse,ghg,cont,0
scen2_3,water_ucsb,non_SSB,steel_bott_reuse,h2o,cont,0
scen2_3,water_ucsb,non_SSB,steel_bott_reuse,plastic,cont,0
scen2_4,coffee,non_SSB,alum_can,ghg,cont,34452.86425864694
scen2_4,coffee,non_SSB,alum_can,h2o,cont,533.9568146050767
scen2_4,coffee,non_SSB,alum_can,plastic,cont,3.3358957329885346
scen2_4,coffee,SSB,alum_can,ghg,cont,0
scen2_4,coffee,SSB,alum_can,h2o,cont,0
scen2_4,coffee,SSB,alum_can,plastic,cont,0
scen2_4,coffee,non_SSB,glass,ghg,cont,613019.4459706146
scen2_4,coffee,non_SSB,glass,h2o,cont,2162.661908057677
scen2_4,coffee,non_SSB,glass,plastic,cont,47.46010156376574
scen2_4,coffee,SSB,glass,ghg,cont,0
scen2_4,coffee,SSB,glass,h2o,cont,0
scen2_4,coffee,SSB,glass,plastic,cont,0
scen2_4,coffee,non_SSB,plastic,ghg,cont,38340.412972412756
scen2_4,coffee,non_SSB,plastic,h2o,cont,1100.5249468351637
scen2_4,coffee,non_SSB,plastic,plastic,cont,217.24135334565818
scen2_4,coffee,SSB,plastic,ghg,cont,0
scen2_4,coffee,SSB,plastic,h2o,cont,0
scen2_4,coffee,SSB,plastic,plastic,cont,0
scen2_4,coffee_milk,non_SSB,alum_can,ghg,cont,4764.734252399999
scen2_4,coffee_milk,non_SSB,alum_can,h2o,cont,73.84472607999999
scen2_4,coffee_milk,non_SSB,alum_can,plastic,cont,0.46134499999999995
scen2_4,coffee_milk,SSB,alum_can,ghg,cont,0
scen2_4,coffee_milk,SSB,alum_can,h2o,cont,0
scen2_4,coffee_milk,SSB,alum_can,plastic,cont,0
scen2_4,coffee_milk,non_SSB,glass,ghg,cont,273741.27156341996
scen2_4,coffee_milk,non_SSB,glass,h2o,cont,965.7276364799999
scen2_4,coffee_milk,non_SSB,glass,plastic,cont,21.19311
scen2_4,coffee_milk,SSB,glass,ghg,cont,0
scen2_4,coffee_milk,SSB,glass,h2o,cont,0
scen2_4,coffee_milk,SSB,glass,plastic,cont,0
scen2_4,coffee_milk,non_SSB,plastic,ghg,cont,13985.780392399998
scen2_4,coffee_milk,non_SSB,plastic,h2o,cont,401.44847249999987
scen2_4,coffee_milk,non_SSB,plastic,plastic,cont,79.2451
scen2_4,coffee_milk,SSB,plastic,ghg,cont,0
scen2_4,coffee_milk,SSB,plastic,h2o,cont,0
scen2_4,coffee_milk,SSB,plastic,plastic,cont,0
scen2_4,juice,non_SSB,alum_can,ghg,cont,54378.59465864964
scen2_4,juice,non_SSB,alum_can,h2o,cont,842.7694420020777
scen2_4,juice,non_SSB,alum_can,plastic,cont,5.26520293134045
scen2_4,juice,SSB,alum_can,ghg,cont,0
scen2_4,juice,SSB,alum_can,h2o,cont,0
scen2_4,juice,SSB,alum_can,plastic,cont,0
scen2_4,juice,SSB,bag_in_box,ghg,cont,0
scen2_4,juice,SSB,bag_in_box,h2o,cont,0
scen2_4,juice,SSB,bag_in_box,plastic,cont,0
scen2_4,juice,non_SSB,carton,ghg,cont,120444.78055318013
scen2_4,juice,non_SSB,carton,h2o,cont,4763.4525612356265
scen2_4,juice,non_SSB,carton,plastic,cont,268.80270802108487
scen2_4,juice,SSB,carton,ghg,cont,0
scen2_4,juice,SSB,carton,h2o,cont,0
scen2_4,juice,SSB,carton,plastic,cont,0
scen2_4,juice,non_SSB,glass,ghg,cont,430881.0656274165
scen2_4,juice,non_SSB,glass,h2o,cont,1520.0987075708238
scen2_4,juice,non_SSB,glass,plastic,cont,33.35890773285691
scen2_4,juice,SSB,glass,ghg,cont,0
scen2_4,juice,SSB,glass,h2o,cont,0
scen2_4,juice,SSB,glass,plastic,cont,0
scen2_4,juice,non_SSB,plastic,ghg,cont,7428820.305330358
scen2_4,juice,non_SSB,plastic,h2o,cont,213237.1938052494
scen2_4,juice,non_SSB,plastic,plastic,cont,42092.58199834444
scen2_4,juice,SSB,plastic,ghg,cont,0
scen2_4,juice,SSB,plastic,h2o,cont,0
scen2_4,juice,SSB,plastic,plastic,cont,0
scen2_4,milk_almond,non_SSB,carton,ghg,cont,54085.473286
scen2_4,milk_almond,non_SSB,carton,h2o,cont,2139.018271
scen2_4,milk_almond,non_SSB,carton,plastic,cont,120.70528599999999
scen2_4,milk_almond,SSB,carton,ghg,cont,0
scen2_4,milk_almond,SSB,carton,h2o,cont,0
scen2_4,milk_almond,SSB,carton,plastic,cont,0
scen2_4,milk_almond,SSB,plastic,ghg,cont,0
scen2_4,milk_almond,SSB,plastic,h2o,cont,0
scen2_4,milk_almond,SSB,plastic,plastic,cont,0
scen2_4,milk_an,SSB,bag_in_box,ghg,cont,0
scen2_4,milk_an,SSB,bag_in_box,h2o,cont,0
scen2_4,milk_an,SSB,bag_in_box,plastic,cont,0
scen2_4,milk_an,non_SSB,carton,ghg,cont,167624.30902716576
scen2_4,milk_an,non_SSB,carton,h2o,cont,6629.348656650632
scen2_4,milk_an,non_SSB,carton,plastic,cont,374.0956477293832
scen2_4,milk_an,SSB,carton,ghg,cont,0
scen2_4,milk_an,SSB,carton,h2o,cont,0
scen2_4,milk_an,SSB,carton,plastic,cont,0
scen2_4,milk_an,non_SSB,plastic,ghg,cont,10767082.584479224
scen2_4,milk_an,non_SSB,plastic,h2o,cont,309058.8251456732
scen2_4,milk_an,non_SSB,plastic,plastic,cont,61007.57427729754
scen2_4,milk_an,SSB,plastic,ghg,cont,0
scen2_4,milk_an,SSB,plastic,h2o,cont,0
scen2_4,milk_an,SSB,plastic,plastic,cont,0
scen2_4,milk_other_plant,non_SSB,bag_in_box,ghg,cont,0
scen2_4,milk_other_plant,non_SSB,bag_in_box,h2o,cont,0
scen2_4,milk_other_plant,non_SSB,bag_in_box,plastic,cont,0
scen2_4,milk_other_plant,SSB,bag_in_box,ghg,cont,0
scen2_4,milk_other_plant,SSB,bag_in_box,h2o,cont,0
scen2_4,milk_other_plant,SSB,bag_in_box,plastic,cont,0
scen2_4,milk_other_plant,non_SSB,carton,ghg,cont,0
scen2_4,milk_other_plant,non_SSB,carton,h2o,cont,0
scen2_4,milk_other_plant,non_SSB,carton,plastic,cont,0
scen2_4,milk_other_plant,SSB,carton,ghg,cont,0
scen2_4,milk_other_plant,SSB,carton,h2o,cont,0
scen2_4,milk_other_plant,SSB,carton,plastic,cont,0
scen2_4,milk_soy,non_SSB,carton,ghg,cont,1114162.0197260003
scen2_4,milk_soy,non_SSB,carton,h2o,cont,44063.826611000004
scen2_4,milk_soy,non_SSB,carton,plastic,cont,2486.531726
scen2_4,milk_soy,SSB,carton,ghg,cont,0
scen2_4,milk_soy,SSB,carton,h2o,cont,0
scen2_4,milk_soy,SSB,carton,plastic,cont,0
scen2_4,probiotic,SSB,glass,ghg,cont,0
scen2_4,probiotic,SSB,glass,h2o,cont,0
scen2_4,probiotic,SSB,glass,plastic,cont,0
scen2_4,probiotic,non_SSB,plastic,ghg,cont,80897.2202892
scen2_4,probiotic,non_SSB,plastic,h2o,cont,2322.0774675
scen2_4,probiotic,non_SSB,plastic,plastic,cont,458.37330000000003
scen2_4,soda,non_SSB,alum_can,ghg,cont,5980176.914397568
scen2_4,soda,non_SSB,alum_can,h2o,cont,92681.87956782512
scen2_4,soda,non_SSB,alum_can,plastic,cont,579.0301352448091
scen2_4,soda,SSB,alum_can,ghg,cont,0
scen2_4,soda,SSB,alum_can,h2o,cont,0
scen2_4,soda,SSB,alum_can,plastic,cont,0
scen2_4,soda,non_SSB,bag_in_box,ghg,cont,768206.7606323436
scen2_4,soda,non_SSB,bag_in_box,h2o,cont,15352.394514580232
scen2_4,soda,non_SSB,bag_in_box,plastic,cont,1510.5410317446626
scen2_4,soda,SSB,bag_in_box,ghg,cont,0
scen2_4,soda,SSB,bag_in_box,h2o,cont,0
scen2_4,soda,SSB,bag_in_box,plastic,cont,0
scen2_4,soda,SSB,carton,ghg,cont,0
scen2_4,soda,SSB,carton,h2o,cont,0
scen2_4,soda,SSB,carton,plastic,cont,0
scen2_4,soda,non_SSB,glass,ghg,cont,1860209.9703114745
scen2_4,soda,non_SSB,glass,h2o,cont,6562.606243937282
scen2_4,soda,non_SSB,glass,plastic,cont,144.01786876617982
scen2_4,soda,SSB,glass,ghg,cont,0
scen2_4,soda,SSB,glass,h2o,cont,0
scen2_4,soda,SSB,glass,plastic,cont,0
scen2_4,soda,non_SSB,plastic,ghg,cont,3623512.426454836
scen2_4,soda,non_SSB,plastic,h2o,cont,104009.46446117044
scen2_4,soda,non_SSB,plastic,plastic,cont,20531.253639710634
scen2_4,soda,SSB,plastic,ghg,cont,0
scen2_4,soda,SSB,plastic,h2o,cont,0
scen2_4,soda,SSB,plastic,plastic,cont,0
scen2_4,tea,non_SSB,alum_can,ghg,cont,232373.2332305788
scen2_4,tea,non_SSB,alum_can,h2o,cont,3601.3630240957878
scen2_4,tea,non_SSB,alum_can,plastic,cont,22.499519092961492
scen2_4,tea,SSB,alum_can,ghg,cont,0
scen2_4,tea,SSB,alum_can,h2o,cont,0
scen2_4,tea,SSB,alum_can,plastic,cont,0
scen2_4,tea,non_SSB,bag_in_box,ghg,cont,194489.4100375717
scen2_4,tea,non_SSB,bag_in_box,h2o,cont,3886.815769945786
scen2_4,tea,non_SSB,bag_in_box,plastic,cont,382.4285975558689
scen2_4,tea,SSB,bag_in_box,ghg,cont,0
scen2_4,tea,SSB,bag_in_box,h2o,cont,0
scen2_4,tea,SSB,bag_in_box,plastic,cont,0
scen2_4,tea,non_SSB,glass,ghg,cont,1204747.72947116
scen2_4,tea,non_SSB,glass,h2o,cont,4250.211050354099
scen2_4,tea,non_SSB,glass,plastic,cont,93.27183660362753
scen2_4,tea,SSB,glass,ghg,cont,0
scen2_4,tea,SSB,glass,h2o,cont,0
scen2_4,tea,SSB,glass,plastic,cont,0
scen2_4,tea,non_SSB,plastic,ghg,cont,994268.3034528386
scen2_4,tea,non_SSB,plastic,h2o,cont,28539.522320342516
scen2_4,tea,non_SSB,plastic,plastic,cont,5633.642808860794
scen2_4,tea,SSB,plastic,ghg,cont,0
scen2_4,tea,SSB,plastic,h2o,cont,0
scen2_4,tea,SSB,plastic,plastic,cont,0
scen2_4,water_bottled,non_SSB,plastic,ghg,cont,20285096.944596
scen2_4,water_bottled,non_SSB,plastic,h2o,cont,582264.339525
scen2_4,water_bottled,non_SSB,plastic,plastic,cont,114937.77900000001
scen2_4,water_ucsb,non_SSB,steel_bott_reuse,ghg,cont,10719155.079206
scen2_4,water_ucsb,non_SSB,steel_bott_reuse,h2o,cont,126106.22838599999
scen2_4,water_ucsb,non_SSB,steel_bott_reuse,plastic,cont,1570.82995
scen3_1,coffee,non_SSB,alum_can,ghg,cont,0
scen3_1,coffee,non_SSB,alum_can,h2o,cont,0
scen3_1,coffee,non_SSB,alum_can,plastic,cont,0
scen3_1,coffee,SSB,alum_can,ghg,cont,0
scen3_1,coffee,SSB,alum_can,h2o,cont,0
scen3_1,coffee,SSB,alum_can,plastic,cont,0
scen3_1,coffee,non_SSB,glass,ghg,cont,0
scen3_1,coffee,non_SSB,glass,h2o,cont,0
scen3_1,coffee,non_SSB,glass,plastic,cont,0
scen3_1,coffee,SSB,glass,ghg,cont,0
scen3_1,coffee,SSB,glass,h2o,cont,0
scen3_1,coffee,SSB,glass,plastic,cont,0
scen3_1,coffee,non_SSB,plastic,ghg,cont,0
scen3_1,coffee,non_SSB,plastic,h2o,cont,0
scen3_1,coffee,non_SSB,plastic,plastic,cont,0
scen3_1,coffee,SSB,plastic,ghg,cont,0
scen3_1,coffee,SSB,plastic,h2o,cont,0
scen3_1,coffee,SSB,plastic,plastic,cont,0
scen3_1,coffee_milk,non_SSB,alum_can,ghg,cont,0
scen3_1,coffee_milk,non_SSB,alum_can,h2o,cont,0
scen3_1,coffee_milk,non_SSB,alum_can,plastic,cont,0
scen3_1,coffee_milk,SSB,alum_can,ghg,cont,0
scen3_1,coffee_milk,SSB,alum_can,h2o,cont,0
scen3_1,coffee_milk,SSB,alum_can,plastic,cont,0
scen3_1,coffee_milk,non_SSB,glass,ghg,cont,0
scen3_1,coffee_milk,non_SSB,glass,h2o,cont,0
scen3_1,coffee_milk,non_SSB,glass,plastic,cont,0
scen3_1,coffee_milk,SSB,glass,ghg,cont,0
scen3_1,coffee_milk,SSB,glass,h2o,cont,0
scen3_1,coffee_milk,SSB,glass,plastic,cont,0
scen3_1,coffee_milk,non_SSB,plastic,ghg,cont,0
scen3_1,coffee_milk,non_SSB,plastic,h2o,cont,0
scen3_1,coffee_milk,non_SSB,plastic,plastic,cont,0
scen3_1,coffee_milk,SSB,plastic,ghg,cont,0
scen3_1,coffee_milk,SSB,plastic,h2o,cont,0
scen3_1,coffee_milk,SSB,plastic,plastic,cont,0
scen3_1,juice,non_SSB,alum_can,ghg,cont,0
scen3_1,juice,non_SSB,alum_can,h2o,cont,0
scen3_1,juice,non_SSB,alum_can,plastic,cont,0
scen3_1,juice,SSB,alum_can,ghg,cont,0
scen3_1,juice,SSB,alum_can,h2o,cont,0
scen3_1,juice,SSB,alum_can,plastic,cont,0
scen3_1,juice,SSB,bag_in_box,ghg,cont,0
scen3_1,juice,SSB,bag_in_box,h2o,cont,0
scen3_1,juice,SSB,bag_in_box,plastic,cont,0
scen3_1,juice,non_SSB,carton,ghg,cont,0
scen3_1,juice,non_SSB,carton,h2o,cont,0
scen3_1,juice,non_SSB,carton,plastic,cont,0
scen3_1,juice,SSB,carton,ghg,cont,0
scen3_1,juice,SSB,carton,h2o,cont,0
scen3_1,juice,SSB,carton,plastic,cont,0
scen3_1,juice,non_SSB,glass,ghg,cont,0
scen3_1,juice,non_SSB,glass,h2o,cont,0
scen3_1,juice,non_SSB,glass,plastic,cont,0
scen3_1,juice,SSB,glass,ghg,cont,0
scen3_1,juice,SSB,glass,h2o,cont,0
scen3_1,juice,SSB,glass,plastic,cont,0
scen3_1,juice,non_SSB,plastic,ghg,cont,0
scen3_1,juice,non_SSB,plastic,h2o,cont,0
scen3_1,juice,non_SSB,plastic,plastic,cont,0
scen3_1,juice,SSB,plastic,ghg,cont,0
scen3_1,juice,SSB,plastic,h2o,cont,0
scen3_1,juice,SSB,plastic,plastic,cont,0
scen3_1,milk_almond,non_SSB,carton,ghg,cont,0
scen3_1,milk_almond,non_SSB,carton,h2o,cont,0
scen3_1,milk_almond,non_SSB,carton,plastic,cont,0
scen3_1,milk_almond,SSB,carton,ghg,cont,0
scen3_1,milk_almond,SSB,carton,h2o,cont,0
scen3_1,milk_almond,SSB,carton,plastic,cont,0
scen3_1,milk_almond,SSB,plastic,ghg,cont,0
scen3_1,milk_almond,SSB,plastic,h2o,cont,0
scen3_1,milk_almond,SSB,plastic,plastic,cont,0
scen3_1,milk_an,SSB,bag_in_box,ghg,cont,0
scen3_1,milk_an,SSB,bag_in_box,h2o,cont,0
scen3_1,milk_an,SSB,bag_in_box,plastic,cont,0
scen3_1,milk_an,non_SSB,carton,ghg,cont,0
scen3_1,milk_an,non_SSB,carton,h2o,cont,0
scen3_1,milk_an,non_SSB,carton,plastic,cont,0
scen3_1,milk_an,SSB,carton,ghg,cont,0
scen3_1,milk_an,SSB,carton,h2o,cont,0
scen3_1,milk_an,SSB,carton,plastic,cont,0
scen3_1,milk_an,non_SSB,plastic,ghg,cont,0
scen3_1,milk_an,non_SSB,plastic,h2o,cont,0
scen3_1,milk_an,non_SSB,plastic,plastic,cont,0
scen3_1,milk_an,SSB,plastic,ghg,cont,0
scen3_1,milk_an,SSB,plastic,h2o,cont,0
scen3_1,milk_an,SSB,plastic,plastic,cont,0
scen3_1,milk_other_plant,non_SSB,bag_in_box,ghg,cont,0
scen3_1,milk_other_plant,non_SSB,bag_in_box,h2o,cont,0
scen3_1,milk_other_plant,non_SSB,bag_in_box,plastic,cont,0
scen3_1,milk_other_plant,SSB,bag_in_box,ghg,cont,0
scen3_1,milk_other_plant,SSB,bag_in_box,h2o,cont,0
scen3_1,milk_other_plant,SSB,bag_in_box,plastic,cont,0
scen3_1,milk_other_plant,non_SSB,carton,ghg,cont,0
scen3_1,milk_other_plant,non_SSB,carton,h2o,cont,0
scen3_1,milk_other_plant,non_SSB,carton,plastic,cont,0
scen3_1,milk_other_plant,SSB,carton,ghg,cont,0
scen3_1,milk_other_plant,SSB,carton,h2o,cont,0
scen3_1,milk_other_plant,SSB,carton,plastic,cont,0
scen3_1,milk_soy,non_SSB,carton,ghg,cont,0
scen3_1,milk_soy,non_SSB,carton,h2o,cont,0
scen3_1,milk_soy,non_SSB,carton,plastic,cont,0
scen3_1,milk_soy,SSB,carton,ghg,cont,0
scen3_1,milk_soy,SSB,carton,h2o,cont,0
scen3_1,milk_soy,SSB,carton,plastic,cont,0
scen3_1,probiotic,SSB,glass,ghg,cont,0
scen3_1,probiotic,SSB,glass,h2o,cont,0
scen3_1,probiotic,SSB,glass,plastic,cont,0
scen3_1,probiotic,non_SSB,plastic,ghg,cont,0
scen3_1,probiotic,non_SSB,plastic,h2o,cont,0
scen3_1,probiotic,non_SSB,plastic,plastic,cont,0
scen3_1,soda,non_SSB,alum_can,ghg,cont,0
scen3_1,soda,non_SSB,alum_can,h2o,cont,0
scen3_1,soda,non_SSB,alum_can,plastic,cont,0
scen3_1,soda,SSB,alum_can,ghg,cont,0
scen3_1,soda,SSB,alum_can,h2o,cont,0
scen3_1,soda,SSB,alum_can,plastic,cont,0
scen3_1,soda,non_SSB,bag_in_box,ghg,cont,0
scen3_1,soda,non_SSB,bag_in_box,h2o,cont,0
scen3_1,soda,non_SSB,bag_in_box,plastic,cont,0
scen3_1,soda,SSB,bag_in_box,ghg,cont,0
scen3_1,soda,SSB,bag_in_box,h2o,cont,0
scen3_1,soda,SSB,bag_in_box,plastic,cont,0
scen3_1,soda,SSB,carton,ghg,cont,0
scen3_1,soda,SSB,carton,h2o,cont,0
scen3_1,soda,SSB,carton,plastic,cont,0
scen3_1,soda,non_SSB,glass,ghg,cont,0
scen3_1,soda,non_SSB,glass,h2o,cont,0
scen3_1,soda,non_SSB,glass,plastic,cont,0
scen3_1,soda,SSB,glass,ghg,cont,0
scen3_1,soda,SSB,glass,h2o,cont,0
scen3_1,soda,SSB,glass,plastic,cont,0
scen3_1,soda,non_SSB,plastic,ghg,cont,0
scen3_1,soda,non_SSB,plastic,h2o,cont,0
scen3_1,soda,non_SSB,plastic,plastic,cont,0
scen3_1,soda,SSB,plastic,ghg,cont,0
scen3_1,soda,SSB,plastic,h2o,cont,0
scen3_1,soda,SSB,plastic,plastic,cont,0
scen3_1,tea,non_SSB,alum_can,ghg,cont,0
scen3_1,tea,non_SSB,alum_can,h2o,cont,0
scen3_1,tea,non_SSB,alum_can,plastic,cont,0
scen3_1,tea,SSB,alum_can,ghg,cont,0
scen3_1,tea,SSB,alum_can,h2o,cont,0
scen3_1,tea,SSB,alum_can,plastic,cont,0
scen3_1,tea,non_SSB,bag_in_box,ghg,cont,0
scen3_1,tea,non_SSB,bag_in_box,h2o,cont,0
scen3_1,tea,non_SSB,bag_in_box,plastic,cont,0
scen3_1,tea,SSB,bag_in_box,ghg,cont,0
scen3_1,tea,SSB,bag_in_box,h2o,cont,0
scen3_1,tea,SSB,bag_in_box,plastic,cont,0
scen3_1,tea,non_SSB,glass,ghg,cont,0
scen3_1,tea,non_SSB,glass,h2o,cont,0
scen3_1,tea,non_SSB,glass,plastic,cont,0
scen3_1,tea,SSB,glass,ghg,cont,0
scen3_1,tea,SSB,glass,h2o,cont,0
scen3_1,tea,SSB,glass,plastic,cont,0
scen3_1,tea,non_SSB,plastic,ghg,cont,0
scen3_1,tea,non_SSB,plastic,h2o,cont,0
scen3_1,tea,non_SSB,plastic,plastic,cont,0
scen3_1,tea,SSB,plastic,ghg,cont,0
scen3_1,tea,SSB,plastic,h2o,cont,0
scen3_1,tea,SSB,plastic,plastic,cont,0
scen3_1,water_bottled,non_SSB,plastic,ghg,cont,182652783.484916
scen3_1,water_bottled,non_SSB,plastic,h2o,cont,5242873.752525
scen3_1,water_bottled,non_SSB,plastic,plastic,cont,1034932.459
scen3_1,water_ucsb,non_SSB,steel_bott_reuse,ghg,cont,0
scen3_1,water_ucsb,non_SSB,steel_bott_reuse,h2o,cont,0
scen3_1,water_ucsb,non_SSB,steel_bott_reuse,plastic,cont,0
scen3_2,coffee,non_SSB,alum_can,ghg,cont,0
scen3_2,coffee,non_SSB,alum_can,h2o,cont,0
scen3_2,coffee,non_SSB,alum_can,plastic,cont,0
scen3_2,coffee,SSB,alum_can,ghg,cont,0
scen3_2,coffee,SSB,alum_can,h2o,cont,0
scen3_2,coffee,SSB,alum_can,plastic,cont,0
scen3_2,coffee,non_SSB,glass,ghg,cont,0
scen3_2,coffee,non_SSB,glass,h2o,cont,0
scen3_2,coffee,non_SSB,glass,plastic,cont,0
scen3_2,coffee,SSB,glass,ghg,cont,0
scen3_2,coffee,SSB,glass,h2o,cont,0
scen3_2,coffee,SSB,glass,plastic,cont,0
scen3_2,coffee,non_SSB,plastic,ghg,cont,0
scen3_2,coffee,non_SSB,plastic,h2o,cont,0
scen3_2,coffee,non_SSB,plastic,plastic,cont,0
scen3_2,coffee,SSB,plastic,ghg,cont,0
scen3_2,coffee,SSB,plastic,h2o,cont,0
scen3_2,coffee,SSB,plastic,plastic,cont,0
scen3_2,coffee_milk,non_SSB,alum_can,ghg,cont,0
scen3_2,coffee_milk,non_SSB,alum_can,h2o,cont,0
scen3_2,coffee_milk,non_SSB,alum_can,plastic,cont,0
scen3_2,coffee_milk,SSB,alum_can,ghg,cont,0
scen3_2,coffee_milk,SSB,alum_can,h2o,cont,0
scen3_2,coffee_milk,SSB,alum_can,plastic,cont,0
scen3_2,coffee_milk,non_SSB,glass,ghg,cont,0
scen3_2,coffee_milk,non_SSB,glass,h2o,cont,0
scen3_2,coffee_milk,non_SSB,glass,plastic,cont,0
scen3_2,coffee_milk,SSB,glass,ghg,cont,0
scen3_2,coffee_milk,SSB,glass,h2o,cont,0
scen3_2,coffee_milk,SSB,glass,plastic,cont,0
scen3_2,coffee_milk,non_SSB,plastic,ghg,cont,0
scen3_2,coffee_milk,non_SSB,plastic,h2o,cont,0
scen3_2,coffee_milk,non_SSB,plastic,plastic,cont,0
scen3_2,coffee_milk,SSB,plastic,ghg,cont,0
scen3_2,coffee_milk,SSB,plastic,h2o,cont,0
scen3_2,coffee_milk,SSB,plastic,plastic,cont,0
scen3_2,juice,non_SSB,alum_can,ghg,cont,0
scen3_2,juice,non_SSB,alum_can,h2o,cont,0
scen3_2,juice,non_SSB,alum_can,plastic,cont,0
scen3_2,juice,SSB,alum_can,ghg,cont,0
scen3_2,juice,SSB,alum_can,h2o,cont,0
scen3_2,juice,SSB,alum_can,plastic,cont,0
scen3_2,juice,SSB,bag_in_box,ghg,cont,0
scen3_2,juice,SSB,bag_in_box,h2o,cont,0
scen3_2,juice,SSB,bag_in_box,plastic,cont,0
scen3_2,juice,non_SSB,carton,ghg,cont,0
scen3_2,juice,non_SSB,carton,h2o,cont,0
scen3_2,juice,non_SSB,carton,plastic,cont,0
scen3_2,juice,SSB,carton,ghg,cont,0
scen3_2,juice,SSB,carton,h2o,cont,0
scen3_2,juice,SSB,carton,plastic,cont,0
scen3_2,juice,non_SSB,glass,ghg,cont,0
scen3_2,juice,non_SSB,glass,h2o,cont,0
scen3_2,juice,non_SSB,glass,plastic,cont,0
scen3_2,juice,SSB,glass,ghg,cont,0
scen3_2,juice,SSB,glass,h2o,cont,0
scen3_2,juice,SSB,glass,plastic,cont,0
scen3_2,juice,non_SSB,plastic,ghg,cont,0
scen3_2,juice,non_SSB,plastic,h2o,cont,0
scen3_2,juice,non_SSB,plastic,plastic,cont,0
scen3_2,juice,SSB,plastic,ghg,cont,0
scen3_2,juice,SSB,plastic,h2o,cont,0
scen3_2,juice,SSB,plastic,plastic,cont,0
scen3_2,milk_almond,non_SSB,carton,ghg,cont,0
scen3_2,milk_almond,non_SSB,carton,h2o,cont,0
scen3_2,milk_almond,non_SSB,carton,plastic,cont,0
scen3_2,milk_almond,SSB,carton,ghg,cont,0
scen3_2,milk_almond,SSB,carton,h2o,cont,0
scen3_2,milk_almond,SSB,carton,plastic,cont,0
scen3_2,milk_almond,SSB,plastic,ghg,cont,0
scen3_2,milk_almond,SSB,plastic,h2o,cont,0
scen3_2,milk_almond,SSB,plastic,plastic,cont,0
scen3_2,milk_an,SSB,bag_in_box,ghg,cont,0
scen3_2,milk_an,SSB,bag_in_box,h2o,cont,0
scen3_2,milk_an,SSB,bag_in_box,plastic,cont,0
scen3_2,milk_an,non_SSB,carton,ghg,cont,0
scen3_2,milk_an,non_SSB,carton,h2o,cont,0
scen3_2,milk_an,non_SSB,carton,plastic,cont,0
scen3_2,milk_an,SSB,carton,ghg,cont,0
scen3_2,milk_an,SSB,carton,h2o,cont,0
scen3_2,milk_an,SSB,carton,plastic,cont,0
scen3_2,milk_an,non_SSB,plastic,ghg,cont,0
scen3_2,milk_an,non_SSB,plastic,h2o,cont,0
scen3_2,milk_an,non_SSB,plastic,plastic,cont,0
scen3_2,milk_an,SSB,plastic,ghg,cont,0
scen3_2,milk_an,SSB,plastic,h2o,cont,0
scen3_2,milk_an,SSB,plastic,plastic,cont,0
scen3_2,milk_other_plant,non_SSB,bag_in_box,ghg,cont,0
scen3_2,milk_other_plant,non_SSB,bag_in_box,h2o,cont,0
scen3_2,milk_other_plant,non_SSB,bag_in_box,plastic,cont,0
scen3_2,milk_other_plant,SSB,bag_in_box,ghg,cont,0
scen3_2,milk_other_plant,SSB,bag_in_box,h2o,cont,0
scen3_2,milk_other_plant,SSB,bag_in_box,plastic,cont,0
scen3_2,milk_other_plant,non_SSB,carton,ghg,cont,0
scen3_2,milk_other_plant,non_SSB,carton,h2o,cont,0
scen3_2,milk_other_plant,non_SSB,carton,plastic,cont,0
scen3_2,milk_other_plant,SSB,carton,ghg,cont,0
scen3_2,milk_other_plant,SSB,carton,h2o,cont,0
scen3_2,milk_other_plant,SSB,carton,plastic,cont,0
scen3_2,milk_soy,non_SSB,carton,ghg,cont,0
scen3_2,milk_soy,non_SSB,carton,h2o,cont,0
scen3_2,milk_soy,non_SSB,carton,plastic,cont,0
scen3_2,milk_soy,SSB,carton,ghg,cont,0
scen3_2,milk_soy,SSB,carton,h2o,cont,0
scen3_2,milk_soy,SSB,carton,plastic,cont,0
scen3_2,probiotic,SSB,glass,ghg,cont,0
scen3_2,probiotic,SSB,glass,h2o,cont,0
scen3_2,probiotic,SSB,glass,plastic,cont,0
scen3_2,probiotic,non_SSB,plastic,ghg,cont,0
scen3_2,probiotic,non_SSB,plastic,h2o,cont,0
scen3_2,probiotic,non_SSB,plastic,plastic,cont,0
scen3_2,soda,non_SSB,alum_can,ghg,cont,0
scen3_2,soda,non_SSB,alum_can,h2o,cont,0
scen3_2,soda,non_SSB,alum_can,plastic,cont,0
scen3_2,soda,SSB,alum_can,ghg,cont,0
scen3_2,soda,SSB,alum_can,h2o,cont,0
scen3_2,soda,SSB,alum_can,plastic,cont,0
scen3_2,soda,non_SSB,bag_in_box,ghg,cont,0
scen3_2,soda,non_SSB,bag_in_box,h2o,cont,0
scen3_2,soda,non_SSB,bag_in_box,plastic,cont,0
scen3_2,soda,SSB,bag_in_box,ghg,cont,0
scen3_2,soda,SSB,bag_in_box,h2o,cont,0
scen3_2,soda,SSB,bag_in_box,plastic,cont,0
